Sentence,label,label_id
ዝሆንና ዝሆን ቢጣሉ የሚጎዳው ሳሩ,Proverb,2
ሰቀላ ቤት,Idiom,0
ዘልቀው በመግባት ጥቃት ፈጽመዋል,Literal ,1
እንዴት ሆነልህ,Literal ,1
ማርቆስ ጥሩ ከተማ ናት,Literal ,1
መጥፎ ዜናዎች,Literal ,1
የሰማይ ስባሪ,Proverb,2
ፓለቲካዊ ተሳትፎ,Literal ,1
ፈተና መቀመጥ,Literal ,1
ወደ ፊት,Literal ,1
ለረዥም ሰው ልብ እና ልብስ ያጥረዋል,Proverb,2
ለነፍሱ ሲል,Idiom,0
ሆዱ አይበልጠውም,Idiom,0
ለማራራቅ እየሄዳችሁበት,Literal ,1
ጭንቅ አልጋ ያስተቃቅፋል,Proverb,2
ውጣ ያለው ገንዘብ ግርግዳ ሲቧጥጥ ያድራል,Proverb,2
ምክራቸውን,Literal ,1
አይኔን ሲያመው ጥርሴን አሳቀው,Proverb,2
ያክል አልቀራቸዉም,Literal ,1
አሁን ሊደርቅ ውሀ አደረገኝ ድሀ,Proverb,2
እግረ ከባድ,Idiom,0
እግር እስኪነቃ ቢኬድ,Idiom,0
እሳት ቢያንቀላፋ ገለባ ጎበኘው,Proverb,2
ሽማግሌ በምክሩ አርበኛ በሰናድሩ,Proverb,2
በወረት በወረት,Idiom,0
በወሬ የሚመጣ ፈተና,Literal ,1
ትኩስ ነገር,Literal ,1
አምባር ሰበረ,Idiom,0
አወቅኩሽ ናቅኩሽ,Proverb,2
እንድትመዲቡልን መጠየቅ,Literal ,1
ከእስራኤል ጋር,Literal ,1
ጠፍቶባቸዉ ይሸበሩ,Literal ,1
አንዱ ልብ መካሪ አንዱ ቃል ተናጋሪ,Proverb,2
በደል እና ለደረሰው ጥፋት,Literal ,1
ተቆብ ላይ ሚዶ,Proverb,2
ስራ ከምፈታ ልጄን ላፋታ,Proverb,2
ያለቀበት,Idiom,0
በላብ ሰጠመ,Idiom,0
በደረሰበት የፈተና ጣቢያ,Literal ,1
የተጓዥ,Literal ,1
ዝናብ ሲያባራ ከዋሻ ምን ሊሻ,Proverb,2
በአክብሮት እጠይቃለሁ,Literal ,1
ቁንጥጫ ይሻላል ከግልምጫ,Proverb,2
ያጣ ለማኝ ተሳድቦ ይሄዳል,Proverb,2
ለበለጠ መረጃ,Literal ,1
ዳሩ ሲወረር መሀሉ ዳር ይሆናል,Proverb,2
ያልሰማ ጆሮ ከጎረቤት ያጣላል,Proverb,2
ቃለምልልስ አድርገው ነበር,Literal ,1
ሰው ጥራ ቢሉት እራሱ መጣ,Proverb,2
ሰውነቴን ወረረኝ,Idiom,0
ቴክሎጅ ፋካሊቲ,Literal ,1
መውደቅን መፍራት,Literal ,1
ጠቅላይ ሚኒስትር,Literal ,1
የባህል ማዕከል መመስረት,Literal ,1
ቅርጥፍ ያለ ውሸታም,Idiom,0
የጅብ ፍቅር እስኪቸግር,Proverb,2
እዳየ ሆኖ,Idiom,0
አጉል ፍቅር ያመናቅር,Proverb,2
ፈተና እየተፈተኑ,Literal ,1
ጭልፊትና ሲላ ተጋብተው ጉጉት ወለዱ,Proverb,2
ፍጥረቱ ሁሉ አያምረኝም,Idiom,0
ባላቸውን እየከሰሱ ኑሮን ይገፉታል,Literal ,1
ኑሮ በደጋ መተኛት ባልጋ,Proverb,2
በዩኒቨርስቲው ክሊኒክ አዳራሽ,Literal ,1
ፈስ ተናጠ,Idiom,0
ነገር በልክ ሙያ በልብ,Proverb,2
የሚገለጽ ይሆናል,Literal ,1
ደም ከልብ,Idiom,0
ኮሽታ,Literal ,1
እንደምከላከል ይሰማኛል,Literal ,1
ጉልበት የሌለው ወንበዴ ትርፍ የሌለው ነጋዴ,Proverb,2
ልቡን ከዳው,Idiom,0
ጤና ሚኒስቴር አሳውቋል,Literal ,1
የሚጥስ ይሆናል,Literal ,1
መሰናክል እሩጫ,Literal ,1
አበሳው ወረሰ,Idiom,0
ዋጋ ቀረፈ,Idiom,0
ምሳችንም ተቀጥተናል,Literal ,1
የጉድ አገር ገንፎ እያደር ይፋጃል,Proverb,2
የኦሎምፒክ ተወዳዳሪ,Literal ,1
የኮሶ ስንብት,Idiom,0
ቆሻሻ ውስጥ,Literal ,1
ሳር ቤት,Literal ,1
የልጅ ልጅ እህል ይፈጅ ኋላም ጅብ ያስፈጅ,Proverb,2
ሀብታም ለሰጠው ደሀ ይንቀጠቀጣል,Proverb,2
እንጀራ ይንሳህ,Idiom,0
ለበርካታ ዜጎች,Literal ,1
የሰው ልጆች,Literal ,1
የክረምት ጥማትና የመከር ጊዜ ረሀብ አለባለቤቱ የሚያውቀው የለም,Proverb,2
የወጣ ቢገባ የገባ ይወጣል,Proverb,2
አይነ ስቡን አለው,Idiom,0
አመት እለት ነው,Idiom,0
ግለሰቦች,Literal ,1
ቅጽበታዊ ድርጊት,Literal ,1
ምንም አይነት,Literal ,1
ቅንድብ ለአይን ጥቅሻ ኣስተማረች,Proverb,2
ስለ መሃመድ ነቢይ አለመሆን,Literal ,1
የጀመርክበት ቀን ነው,Literal ,1
ድመትና ቁንጫ ባዶ ቤት ይወዳል,Proverb,2
አፈር መስሏል,Idiom,0
አፌን በዳቦ,Idiom,0
ታሞ የተነሳ እግዚሄርን ረሳ,Proverb,2
ሿ አደረገ,Idiom,0
በመጣው ሲደሰት,Literal ,1
በያሬድ የሙዚቃ ትምህርት ቤት,Literal ,1
በእርግጥ ክፉ ቀኖች ያልፋሉ,Literal ,1
ወሬኛ ሚስት ዘርዛራ ወንፊት,Proverb,2
ጉዳይ,Literal ,1
ከደንበኞቹ ጋር ያለውን,Literal ,1
ጠላት ይቀባል ጥላት,Proverb,2
በቀይ ባህር ትራንስፖርት,Literal ,1
ሴት ብታውቅ በወንድ ያልቅ,Proverb,2
የሰማንያ  ሚስት,Idiom,0
ማንነት,Literal ,1
መከባበር ብቻ ነው,Literal ,1
ከተቋማቸው ያልደረሰላቸው,Literal ,1
ልዩ መድረክ,Literal ,1
ላቡን አፈሰሰ,Idiom,0
ህጻን ልጅ አለው,Literal ,1
አካፋ እግር,Idiom,0
እንጀራ ወጣለት,Idiom,0
ማጠፊያው አጠረው,Idiom,0
አያ ጅቦ ሳታመኻኝ ብላኝ,Proverb,2
መስጠት,Literal ,1
ልታገሣቸውም ደክሜያለሁ,Literal ,1
በሀብት ተነከረ,Idiom,0
እንብርቱን የተተኮሰ,Idiom,0
በስርዓታዊ ሂደት,Literal ,1
ፍየል ከመድረሷ ቅጠል መበጠሷ,Proverb,2
ያው በገሌ,Idiom,0
ስጋው ጠፍር ሆኗል,Idiom,0
የሸና,Idiom,0
አትፍረድ ይፈረድብሃል,Idiom,0
ድስት ግጣሙን አያጣም,Proverb,2
እንደሚፈልግ ፃፈ,Literal ,1
የሌባን ጠበቃ አደባልቀህ ውቃ,Proverb,2
የሰው ወርቅ አያደምቅ,Proverb,2
አንቺው ታመጪው አንቺው ታሮጪው,Proverb,2
እንደሱ ያለ ሃሞታም አይቼ አላውቅም,Idiom,0
ከራሱ ይናገራል,Literal ,1
ተፈጥሮ መዉደድ,Literal ,1
የአንዱ ሀገር ዘፈን ለአንዱ ሀገር ለቅሶ ነው,Proverb,2
ለልደት ያልሆነ ቀሚስ ይበጣጠስ,Proverb,2
የበላችው ያገባታል በላይ በላዩ ያጎርሳታል,Proverb,2
ደረቷን መታች,Idiom,0
መሮ ጥርስ,Idiom,0
ዘመድና ፍየል ቤት አጥፊ ነው,Proverb,2
የምዕራባውያን,Literal ,1
ነፃነትን የሚያሳጣ,Literal ,1
ቆንጆና አሸት አይታለፍም,Proverb,2
ያየዉ ጀመር,Literal ,1
ጥልቅ ብዬን ውሀ ወሰዳት,Proverb,2
አለ ወንድም ጋሻ አለ ድግር አርሻ,Proverb,2
አትግደርደሪ ጦምሽን እንዳታድሪ,Proverb,2
አቃቢ ህግ,Literal ,1
ቅል ባገሩ ድንጋይ ይሰብራል,Proverb,2
ጎን ለጎን,Literal ,1
ልበ ሙሉ,Idiom,0
ከአህያ ባልነት የፈረስ ውሽማነት,Proverb,2
ዘገየች ከረመች ቆይታ መጣች,Proverb,2
አልነካም ባይ አይነኬ,Literal ,1
በአጭር ጊዜ ውስጥ እናሳማ,Literal ,1
የሚመላለስ,Literal ,1
በትህትና እንጠይቃለን,Literal ,1
ተልባ ቢንጫጫ ባንድ ሙቀጫ,Proverb,2
ለፋሲካ የተዳረች ሁል ጊዜ የፋሲካ ይመስላታል,Proverb,2
ጠበንጃ ራሱ መቶ ራሱ ይጮሀል,Proverb,2
የወፍ ቁንቋ,Idiom,0
ሆድና ግንባር አይሸሸጉም,Proverb,2
የእስልምና ዩኒቨርስቲ,Literal ,1
አያልፉሽ,Idiom,0
ሚስትህ አረገዘች ወይ ቢለው ማንን ወንድ ብላ አለው,Proverb,2
ታቦት ነገሰ,Idiom,0
ገንዘብ ሰጠ,Literal ,1
ቸብ አደረገ,Idiom,0
ልቤ ደነገጠብኝ,Idiom,0
ልጅ ደረሰ ቤት ፈረሰ,Proverb,2
ስድ አደግ,Idiom,0
የስልካችንን ስክሪን ማየት,Literal ,1
ልማዶችህን ቀይር,Literal ,1
ውሀ በለዘብታ ድንጋይ ይፈነቅላል,Proverb,2
ደባልና ሹመት ያለሰበብ አይሄድ,Proverb,2
ልቡ ዋለለ,Idiom,0
የሌባ ደም,Idiom,0
በባዶ ቢቆጡ በጨለማ ቢያፈጡ,Proverb,2
ምን ይሉኛል,Literal ,1
መላ ቅጡ,Idiom,0
ልብ አብርድ,Idiom,0
ተመራጭ ነው,Literal ,1
በጥቅምት አንድ አጥንት,Proverb,2
አንዳንድ መረጃዎች,Literal ,1
እዳ ሰርጉ,Idiom,0
ልቡ ገባ,Idiom,0
እብድ ይለኛል,Literal ,1
ጉልቻ ቢቀያየር ወጥ አያጣፍጥም,Proverb,2
እጡን የጣለ ሰይጣን,Idiom,0
ምድር መሸበት,Idiom,0
ዳንኪራ መታ,Idiom,0
የመስጊድ አሰጋጅ,Literal ,1
ምኑና ምኑ ተይዞ,Idiom,0
የእንጨት ሽበት,Idiom,0
ቅናት ያደርሳል ከሞት,Proverb,2
ሰላም ወዳዱን ወገን ሁሉ አሳዝኗል,Literal ,1
የሚነገረዉ ሀሳብ,Literal ,1
ስለ አይሻ,Literal ,1
አይነ ሰባራ,Idiom,0
አፍረተ ስጋ,Idiom,0
ጉዳዮች,Literal ,1
ሸሽቼ አይደለም,Literal ,1
ልጅ እናቷን ምጥ አስተማረች,Proverb,2
በሚኖርበት ማህበር,Literal ,1
ሆሳእና ትንሳኤ,Literal ,1
ልጁን ተቆታው,Idiom,0
ተንጋለው ቢተፉ ተመልሶ ካፉ,Proverb,2
ጥቅል ጎመን,Literal ,1
ሀይማኖቱን ለወጠ,Literal ,1
ለአፍ ዳገት የለውም,Proverb,2
ድሀና ገበያ ሳይገናኙ ይሞታል,Proverb,2
ከወፈሩ ሰው አይፈሩ,Proverb,2
አይኑ ጠገበ,Idiom,0
ጥሬ እና ብስል,Idiom,0
አፈር መለሰ,Idiom,0
ያላዩት አገር አይናፍቅም,Proverb,2
ከመሆን ፋቂ ይሻላል ነጣቂ,Proverb,2
ሲበሉ የላኩት,Idiom,0
ደብረ ታቦር,Literal ,1
ጥልቅ ብዬ,Proverb,2
ዘርቶ ያልበላ አምላክን ጠላ,Proverb,2
እውር ቢሸፍት ከጓሮ አያመልጥ,Proverb,2
ዘር አሰዳቢ,Idiom,0
ደርቢኝ,Idiom,0
በሚመደቡበት የፈተና ማዕከላት,Literal ,1
ሁለት ሆነው የተናገሩት በመሬት የቀበሩት,Proverb,2
በሁሉም መስክ,Literal ,1
ስንቱን አየን,Literal ,1
ሰውነቴ ተሟገተብኝ,Idiom,0
ለህዝብ ይፋ,Literal ,1
ከመናገርህ በፊት አስብ,Proverb,2
አካባቢ,Literal ,1
አጥንቱ ገጧል,Idiom,0
የማስተዋል አቅም ይኖራቸዋል,Literal ,1
ተጨማሪ ምዝገባ,Literal ,1
አዉራ ጣቱን ጠባ,Idiom,0
ስማዳ ወረዳ ማዕከል,Literal ,1
የወር ቀለብ,Literal ,1
በምስራቅ ኢትዮጵያ!,Literal ,1
አይነ ጥላ,Idiom,0
መልካም ወጣት,Literal ,1
ጅብ ከሄደ ውሻ ጮኸ,Proverb,2
ልቤ ወደቀባት,Idiom,0
ቀኝ ቀኙን ያስመልክትህ,Idiom,0
ውሀ በብልሀት ይቆላል በእሳት,Proverb,2
ለጉንዳን ደም የለው ለዝንብ ቤት የለው,Proverb,2
ማጣት ከሰማይ ይርቃል,Proverb,2
መፍትሄው,Literal ,1
የአህያ ባል ከጅብ አያስጥልም,Proverb,2
የድካም እንጀራ,Idiom,0
እዝል ዜማ,Literal ,1
ቁስሉ ቂም ያዘ,Idiom,0
ቤት በመለስ,Literal ,1
እራስን መቻል,Literal ,1
ሄጄ መጫወት እፈልጋለሁ,Literal ,1
በፍጥነት አነበበዉ,Literal ,1
አመት አመት ድገመኝ,Idiom,0
እጄን ሲጨብጠዉ,Literal ,1
በጽድቅም ድንቅ ነው,Literal ,1
ውስጥ ውስጡን ድመትም አውሬ ነች,Proverb,2
መሆኑን አላወቁም ነበር,Literal ,1
እህል ከበዩ ሰው ከገዳዩ,Proverb,2
መጽሐፍት ታትሟል,Literal ,1
ልጅን በጡት እህልን በጥቅምት,Proverb,2
የበሰበሰ ዝናብ አይፈራም,Proverb,2
ብቻዉን መቀመጥ,Literal ,1
ቃለ ምልልስ,Literal ,1
ልበ ገር,Idiom,0
በፍቅር ኃይል,Literal ,1
ዘጥ ዘጥ አቁማዳ ቂጥ,Proverb,2
መደበቂያ እስኪያጣ,Literal ,1
የከበደ ሰው,Idiom,0
አይነ ገመድ,Idiom,0
ችግር ፈች,Literal ,1
በጋብቻ ታሰረ,Idiom,0
ደግ ጎረቤት ያወጣል ከመአት,Proverb,2
መሬት ሰነጋ,Idiom,0
መሬት አሟሸ,Idiom,0
እግርህን አታሰናዝር,Idiom,0
በቁጣ ተመለከቱ,Literal ,1
የሞቀ ቤት,Idiom,0
ለሚያገለግል ህዋስ,Literal ,1
የቀለም ቀንድ,Idiom,0
ልቤን አታውልቀኝ,Idiom,0
እናስባለን,Literal ,1
ምርመራ እየተደረገ ነው,Literal ,1
ዘንዶ የዳገት በረዶ,Proverb,2
ጉልበቱን አፈሰሰ,Idiom,0
ዘመድን የሚወጉበት ጦር ጀንፎው አይለቀቅም,Proverb,2
ሸኚ ቤት አያደርስም,Proverb,2
ከማያውቁት መልአክ የሚያውቁት ስይጣን ይሻላል,Proverb,2
ድንጋይ መንከስ,Idiom,0
ቀስቃሽ,Literal ,1
መኪና እንደሚገዙ ገለጹ,Literal ,1
መውደቅን መሸሽ,Literal ,1
ደንቆሮ የሰማ ለት ያብዳል,Proverb,2
አጸደ ስጋ,Idiom,0
እንዳይወጡ,Literal ,1
አፍንጫውን ያዘ,Idiom,0
ሴራ ቆረጠ,Idiom,0
ትምህርት ቤት,Literal ,1
ስለ እቅድዎ ለሌላ ሰው ይንገሩ,Literal ,1
ጠጁን ለበለበው,Idiom,0
አንዱን አቅርበን,Literal ,1
ቁልፍ ሰው,Idiom,0
ሕዝብ ድል ያደርጋል,Literal ,1
ወፍ እንዳገርዋ ትጮሀለች,Proverb,2
ውይይት አደረገ,Literal ,1
ደመናው ተሾመ,Idiom,0
አጥመ ርስት,Idiom,0
ሁሉን አቀፍ,Literal ,1
ሃላፊነቱን እወስዳለሁ,Literal ,1
ርእሰ መምህር,Literal ,1
ጸጉሯ ያምራል,Literal ,1
ባህር ዳር ከተማ ነው,Literal ,1
እንዲፈፀምልሽ መንገድ,Literal ,1
መካከለኛ,Literal ,1
ትሳተፉ ዘንድ,Literal ,1
ቅዝዝ አለው,Idiom,0
የተራማጅ,Literal ,1
መሬት ይቅለለው,Idiom,0
ቃላቱን እርግጥ አድርጋ,Literal ,1
የጤና ችግር,Literal ,1
ሀጢአት ሲደጋገም ጽድቅ ይመስላል,Proverb,2
ቅዝምዝም ወዲያ ፍየል ወዲህ,Proverb,2
መቀስ አፍ,Idiom,0
እጠ መሰውር,Idiom,0
ስራ,Literal ,1
ልቡ አላረፈም,Idiom,0
ልቡ ታወረ,Idiom,0
ቀጥኜ ቢያየኝ ጅማት ለመነኝ,Proverb,2
የምታገኘው,Literal ,1
የሃይማኖት ተቋማት ጉባኤ,Literal ,1
አሳቻ ሰው,Idiom,0
በሚል ተመክረናል,Literal ,1
ሀዘንሽ ቅጥ አጣ ከቤትሽ አልወጣ,Proverb,2
ነገር ከዋስ ምላስ ከጥርስ አያልፍም,Proverb,2
ቀንድ አወጣ,Idiom,0
ሆድህና ልጅህ አይጥሉህ,Proverb,2
ዘመድ ከዘመዱ አህያ ከአመዱ,Proverb,2
አሸናፊ ነበር,Literal ,1
ያጣ ለማኝ ተሳድቦ ይሄዳል,Proverb,2
ጓደኞችህን ቀይር,Literal ,1
የፊት መሪ የኋላ ቀሪ,Proverb,2
ማብራት የተሻለ ሊሆን ይችላል,Literal ,1
የተገኙ አምስት ባለጸጎች,Literal ,1
የልም ሩጫ,Idiom,0
የማይዘልቅ ባል ቅንድብ ይስማል,Proverb,2
ዘጠና ደቂቃ,Literal ,1
ሸክም ሆነ,Idiom,0
እጁን ቀሰረብኝ,Idiom,0
የሽኮኮ ጸሎት,Idiom,0
ውድድር ዛሬ ፍጻሜዉን አገኘ,Literal ,1
በግንኙነት ውስጥ,Literal ,1
የት ሄዱ ጀንደርቦች,Literal ,1
ከራስ በላይ ነፋስ,Proverb,2
እዉነት ሀሰት,Literal ,1
ጽድቅና ኩነኔ,Idiom,0
ከአፍ የወጣ ቃል ከእጅ የወደቀ እንቁላል,Proverb,2
ቅመም,Idiom,0
አይነ ሌባ,Idiom,0
በምንሰጠው ምላሽ ነው,Literal ,1
ቃሌ ነው,Idiom,0
እጥብ ያለ,Idiom,0
አሳረፈው,Idiom,0
አፉን ከረከመ,Idiom,0
አለኩያ ጋብቻ ቆይ ብቻ,Proverb,2
ህልም ተፈርቶ ሳይተኛ አይታደርም,Proverb,2
ውል,Literal ,1
ቀረቀበ,Idiom,0
ወገቡን ሞከረ,Idiom,0
በሃምሌ ጎመንና አሞሌ,Proverb,2
መያዝ ይጠበቅባቸዋል,Literal ,1
ቀላድ ጣለ,Idiom,0
ሌባ ላመሉ ዳቦ ይልሳል,Proverb,2
ጆሮም የለኝ,Idiom,0
በቅሎ አትሁኑ,Literal ,1
ተቃመሰ,Idiom,0
ጠንካራ ጎን,Literal ,1
ፍአሲካ የሌለው ጦም ደስታ የሌለው አለም,Proverb,2
አጄን አጠበኝ,Idiom,0
ለገደለ ጎፈሬ ላረጋገጠ ወሬ,Proverb,2
ልበ ሙሉነት አያስደፍርም,Idiom,0
የክረምት ጥማትና የመከር ጊዜ ረሀብ አለባለቤቱ የሚያውቀው የለም,Proverb,2
ላም ቀንዷ አይከብዳትም,Proverb,2
ነገር ሸተተው,Idiom,0
የመጀመሪያ አማራጫቸው አያደርጉም,Literal ,1
ዘንጋዳና ወታደር በመከር ጊዜ ይታይ ነበር,Proverb,2
ባለጌን ካሳደገው የገደለው ይጽድቃል,Proverb,2
እራት እንዳትቀር አሉት,Literal ,1
ትንሽ ስህተት,Literal ,1
በባለፈው ምሽት,Literal ,1
አደራ,Literal ,1
ቦንጋ ዩኒቨርስቲ ግቢ ጉባኤ,Literal ,1
ግላዊ እድገት,Literal ,1
አልሞት ባይ ተጋዳይ,Idiom,0
ተመርቄያለሁ ብለህ ከተረገመ ኣትዋል,Proverb,2
ሀስት እያደር ይቀላል እውነት እያደር ይበራል,Proverb,2
አዋሽ ነው,Idiom,0
አህያም የለኝ ከጅብ አልጣላ,Proverb,2
ለዚያም ክብር ያብቃን,Literal ,1
የሚመስላት አጥታ,Literal ,1
አፉን አሾለ,Idiom,0
አንተ ትብስ አንተ ትብስ ተባባለ,Idiom,0
ሳረ በል,Idiom,0
ስነ ሰእል,Literal ,1
ቅድስት ጉባኤ,Literal ,1
ከሀብታም ተወለድ ወይ ካለው ተጠጋ,Proverb,2
በጥርሱ ሸኘው,Idiom,0
ጓያ ሰበረው,Idiom,0
ጥቂቷን ይጠይቃሉ,Literal ,1
ምድር ያዘ,Idiom,0
ክንደ ሌባ,Idiom,0
ናላው ዞረ,Idiom,0
ክፉ ነገር,Literal ,1
ነገር ባፍ ባፉ አጎረሰው,Idiom,0
ፊት የተናገረን ሰው ይጠላው ፊት የደረሰን ወፍ ይበላው,Proverb,2
ተራስ በላይ ንፋስ,Proverb,2
መፍትሄ ሀሳብ,Literal ,1
ባህር ሸሸ,Idiom,0
መሉ ጤና,Literal ,1
የሞኝ ዘፈን ሁልጊዜ አበባዬ,Proverb,2
የአካባቢ ማህበረሰብ,Literal ,1
ሽንተ መልካም,Idiom,0
የመከር ጊዜ ረሀብ አለባለቤቱ የሚያውቀው የለም,Proverb,2
የሚጠበቅብኝን,Literal ,1
ላም አለኝ በሰማይ ወተትዋንም አላይ,Proverb,2
ስሙን ተከለ,Idiom,0
የእኔ አካሄድ ብቻ ነው ልክ,Literal ,1
ገንዘብህን,Literal ,1
አትከመርብኝ,Idiom,0
አዛዩን ነካሽ,Idiom,0
አይቡን ሲያዩት አጓቱን ጠገቡት,Proverb,2
አይነ ደረቅ,Idiom,0
አዲስ ነገር,Literal ,1
ውጪ ነፍስ ግቢ ነፍስ,Idiom,0
እጸድቅ ብዬ ባዝላት ተንጠልጥላ ቀረች,Proverb,2
በጨዋ ደንብ ቁርዓኑን,Literal ,1
አይን አይኑን ያዩት ጀበና ቶሎ አይፈላም,Proverb,2
ያለባለቤቱ አይነድም እሳቱ,Proverb,2
የቸገረው እርጉዝ ያገባል,Proverb,2
የባህር ወሽመጥ,Idiom,0
ገንዘብ አሳዉሮታል,Idiom,0
በነገር ለበለበው,Idiom,0
አስቀድሞ ነበር መጥኖ መደቆስ አሁን ምን ይሰራል ድስት ድጦ ማልቀስ,Proverb,2
ከሁሉ መጣላት ቀባሪ ማጣት,Proverb,2
ብስል ተቀሊል,Idiom,0
አልሚ እና ለሚ,Idiom,0
ፊትህን አታጨልም,Idiom,0
የሴት ሞቷ በማጀቷ,Proverb,2
ታውቂያለሽ,Literal ,1
የልቡን አድራጊ አይናደድም,Proverb,2
ልቡን አወለቀ,Idiom,0
እርቅ ደም ያደርቅ,Proverb,2
የሚፀና ስልጣን የለም,Literal ,1
ለልጅ ጨዋታ ለባለጌ ቧልታ,Proverb,2
ደግ ጎረቤት እቃ አያስገዛም,Proverb,2
ቆዳ ሲወደድ በሬህን እረድ,Proverb,2
ጅብ አንዳገሩ ይጮሀል,Proverb,2
እሷን መውደዱ እንዲያው ጥሎሽ ነው,Idiom,0
ሸማ በየፈርጁ ይለበሳል,Idiom,0
ምድረ ሌባ ሁላ,Literal ,1
አርሟን ብታፈላ ጀበናው ሙሉ አተላ,Proverb,2
ከመሞት መሰንበት,Proverb,2
አሟሟት,Literal ,1
እንጀራዬ ነው,Idiom,0
ወሬ ቢበዛ በአህያ አይጫንም,Proverb,2
ስጋ መብላት ይወዳል,Literal ,1
የሞተ አይከሰስ የፈስስ አይታፈስ,Proverb,2
ስም አነሳ,Idiom,0
የጉም ሽንት,Idiom,0
እኛ ባገራችን ዳቦ ፍሪዳችን,Proverb,2
ራስ በራስ,Idiom,0
ልብ ከዳ,Idiom,0
አበሳ አስየው,Idiom,0
ብድሩን የማይመልስ ልጅ አይወለድ,Proverb,2
ብረት ሰሪ,Idiom,0
በእሳት ተቃጥሎ ወድሟል,Literal ,1
ቃሪያ ድምጥ,Idiom,0
ብርሌ ከነቃ አይሆንም አቃ,Proverb,2
የዲጂታል መታወቂያ,Literal ,1
ቂጥና ወገቡ የተገናኘ,Idiom,0
